label,Motif,Decorative_Technique
PC 19660202,"[""Horse Race""]",0
PC 20160018,0,0
PC 19680532,0,0
PC 19720476,0,0
PC 19690403,0,0
PC 19900059,0,0
PC 19720194,0,0
PC 19670300,"[""Seated Figure"", ""Guilloche""]","[""Painted""]"
PC 19770006,0,0
PC 20190108,0,0
PC 19710025,0,0
PC 19660169,"[""Horse Race"", ""Guilloche""]",0
PC 19670319,"[""Seated Figure""]","[""Cavetto""]"
PC 19800019,0,0
PC 19680551,0,"[""Incised""]"
PC 20070330,0,0
PC 19770027,0,0
PC 19680414,0,0
PC 19710602,0,0
PC 19700166,0,0
PC 19670135,"[""Horse Race""]",0
PC 19860035,0,0
PC 20120190,0,0
PC 19910011,0,"[""Incised""]"
PC 19690377,0,0
PC 19670115,"[""Horse Race""]",0
PC 19940127,0,"[""Painted""]"
PC 19770207,0,0
PC 20100080,0,0
PC 19750055,0,"[""Ridged""]"
PC 19660284,0,0
PC 19740033,"[""Ray""]",0
PC 19970146,0,0
PC 19680728,0,0
PC 19740041,0,0
PC 19800203,0,"[""Impressed""]"
PC 20080020,0,0
PC 19700443,0,0
PC 19670107,"[""Gorgon"", ""Tongue""]","[""Relief""]"
PC 20140040,0,0
PC 19690171,"[""Lion""]",0
PC 19790126,0,"[""Incised""]"
PC 19700145,0,0
PC 19680016,"[""Gorgon"", ""Tongue""]",0
PC 19940176,0,"[""Incised"", ""Stamped""]"
PC 19700207,0,"[""Stamped""]"
VdM 20165006,0,0
PC 19940069,0,0
PC 19720303,0,0
PC 19670218,"[""Banquet"", ""Female""]",0
PC 19840185,0,0
PC 19681049,0,0
PC 19690113,"[""Feline""]","[""Molded""]"
PC 19670235,"[""Procession"", ""Female""]",0
PC 19680726,"[""Rosette""]",0
PC 20050040,0,0
PC 20130180,0,"[""Pierced""]"
PC 19670409,0,"[""Cavetto""]"
PC 19710471,0,0
PC 19700127,0,"[""Incised""]"
PC 20130236,0,0
PC 19710623,0,0
PC 19790179,0,0
PC 19750087,0,0
PC 19670463,0,0
PC 19690374,0,0
PC 19680003,0,0
PC 19700257,0,0
PC 19670103,"[""Horse Race""]",0
PC 19670321,"[""Seated Figure"", ""Guilloche""]",0
PC 19670334,"[""Seated Figure""]","[""Cavetto""]"
PC 19700454,0,0
PC 19730264,0,"[""Incised""]"
PC 19810200,0,0
PC 19950084,0,0
PC 20150001,0,0
PC 19700049,0,"[""Incised""]"
PC 19770231,0,0
PC 19900007,0,0
PC 19780058,"[""Lion""]",0
PC 19950054,0,0
PC 19930026,0,0
PC 19890119,0,0
PC 19900073,0,0
PC 19680658,"[""Rosette""]",0
PC 19660280,"[""Procession"", ""Female""]",0
PC 19680794,0,0
PC 20160030,0,0
PC 19840142,0,"[""Molded""]"
PC 19990070,0,0
PC 19670184,"[""Horse Race""]",0
PC 19940055,0,0
VdM 20155096,0,0
PC 19700325,0,"[""Applique""]"
PC 19900060,0,0
PC 19710245,0,0
PC 19710041,0,0
PC 19900061,0,0
PC 19740009,0,0
PC 19980105,0,0
PC 19690075,"[""Geometric""]",0
PC 19670313,"[""Horse Race""]",0
PC 19710759,0,0
PC 19750021,0,0
PC 19680763,0,0
PC 19910031,0,0
PC 19770054,0,0
PC 19700432,0,0
PC 19711008,0,0
PC 19710868,0,0
PC 19710298,0,0
PC 19670356,"[""Seated Figure""]",0
PC 20090280,0,0
PC 19810006,0,0
PC 19710320,0,0
PC 19670102,"[""Horse Race""]",0
PC 19690427,0,0
PC 19760092,0,0
PC 19880121,0,0
PC 19690201,0,0
PC 19690319,0,0
PC 19750091,0,0
PC 19730012,0,0
PC 20090096,0,0
PC 19710248,0,0
PC 19670242,"[""Procession"", ""Guilloche"", ""Female""]",0
PC 19710831,0,0
PC 19670155,"[""Horse Race"", ""Guilloche""]",0
PC 19940052,0,0
PC 19660305,0,0
PC 19670295,"[""Seated Figure"", ""Guilloche""]",0
PC 19810209,0,0
PC 19750016,0,0
PC 19670237,"[""Procession""]","[""Cavetto""]"
PC 20190080,0,0
PC 19960074,0,0
PC 19770015,0,0
PC 19690035,"[""Gorgon""]",0
PC 19670523,0,"[""Cavetto""]"
PC 19780210,0,0
PC 20180042,0,0
PC 19690199,"[""Rosette""]","[""Molded""]"
PC 19680467,0,0
PC 19710351,0,0
PC 19980072,0,0
PC 19660002,"[""Rosette""]",0
PC 19670445,"[""Horse Race""]",0
PC 19920006,0,0
PC 19690034,"[""Gorgon""]",0
PC 19700287,0,0
PC 20070090,0,0
PC 19670214,"[""Banquet"", ""Female""]",0
PC 19720001,0,"[""Incised""]"
PC 19680444,0,0
PC 20190105,0,0
PC 19770013,0,0
PC 19920018,0,"[""Incised""]"
PC 19700198,0,0
PC 19680076,0,0
PC 19900071,0,0
PC 19890104,0,0
PC 19730082,0,0
PC 19710686,0,"[""Inscribed"", ""Incised""]"
PC 19790233,"[""Flower""]",0
PC 19710869,0,0
PC 19710284,0,0
PC 19700475,"[""Procession""]",0
PC 19680520,0,0
PC 19690093,"[""Deer""]","[""Stamped""]"
PC 19720309,0,"[""Incised""]"
PC 19720422,0,0
PC 19690269,0,0
PC 19700485,"[""Feline""]",0
PC 19730031,0,0
PC 19850012,0,0
PC 19710416,0,"[""Incised"", ""Inscribed""]"
PC 19710123,0,0
PC 19710122,0,0
PC 19680760,"[""Rosette""]",0
PC 19710704,0,0
PC 19840138,0,"[""Molded""]"
PC 19810112,0,0
PC 19670459,"[""Seated Figure""]",0
PC 19660217,0,"[""Painted"", ""Applique""]"
PC 19770184,"[""Rosette""]",0
PC 19730059,0,0
PC 19670311,"[""Horse Race""]",0
PC 19780287,0,0
PC 19700435,"[""Guilloche""]",0
PC 19900012,0,0
PC 19670215,"[""Banquet"", ""Female""]",0
PC 19840141,0,"[""Molded""]"
PC 19810099,0,0
PC 19760134,0,0
PC 19660268,"[""Banquet"", ""Guilloche""]",0
PC 19710203,0,0
PC 19860069,0,0
PC 19720487,0,0
PC 19730038,0,0
PC 19940151,0,0
PC 19670142,"[""Horse Race"", ""Guilloche""]",0
PC 19670353,"[""Seated Figure""]",0
PC 19760113,0,0
PC 19710571,"[""Gorgon""]",0
PC 19710297,0,0
PC 20100040,0,0
PC 19720485,0,0
PC 19720481,0,0
PC 19750088,0,0
PC 19900022,0,0
PC 19710121,0,0
PC 19910004,0,0
PC 19670434,"[""Gorgon""]",0
PC 19680686,"[""Guilloche"", ""Rabbit""]",0
PC 19980067,0,0
PC 19720387,"[""Rosette""]","[""Stamped"", ""Molded""]"
VdM 20165108,0,0
PC 19670347,"[""Banquet"", ""Guilloche"", ""Female""]",0
PC 19690312,0,0
PC 20160087,0,0
PC 19760125,0,0
PC 19710233,0,0
PC 19800248,0,0
PC 19830001,0,0
PC 19960063,0,0
PC 19710315,0,0
PC 19860006,0,0
PC 20110061,0,0
PC 19680413,0,0
PC 19690264,"[""Figure""]","[""Incised""]"
PC 19670268,"[""Lotus"", ""Female"", ""Procession""]","[""Cavetto""]"
PC 19800272,0,"[""Incised""]"
PC 19770203,0,0
PC 19680382,"[""Procession""]",0
PC 19930061,0,0
PC 19690070,0,0
PC 20130234,0,0
PC 19730222,0,0
PC 19760112,0,0
PC 19980131,0,0
PC 19890048,0,0
PC 19800001,0,"[""Punched""]"
PC 19860016,0,0
PC 19670421,"[""Seated Figure""]",0
PC 19680730,"[""Rosette""]",0
PC 19730236,0,0
PC 19720494,0,0
PC 19760104,0,0
PC 19720493,0,0
PC 20090285,0,0
PC 19680722,"[""Rosette""]",0
PC 19660234,"[""Gorgon""]",0
PC 20090230,0,"[""Fenestrated""]"
PC 19790235,0,"[""Incised""]"
PC 19700472,"[""Banquet""]",0
PC 19960080,0,0
PC 19710244,0,0
PC 19820132,0,0
PC 19710023,0,0
PC 20150040,0,0
PC 19790008,0,0
PC 19720486,0,0
PC 20130130,0,0
PC 19670407,0,"[""Cavetto""]"
PC 19670487,0,0
PC 19670069,"[""Potnia Theron"", ""Circles""]","[""Relief"", ""Stamped""]"
PC 19810090,0,0
PC 19700481,0,0
PC 19711016,0,0
PC 19780003,0,0
PC 19820131,0,0
PC 19670302,"[""Seated Figure"", ""Guilloche""]",0
PC 19670100,"[""Horse Race""]",0
PC 19760047,0,0
PC 19750074,0,0
PC 19950187,0,0
PC 19720380,0,0
PC 19690294,0,"[""Incised""]"
PC 19690037,"[""Gorgon"", ""Tongue""]",0
PC 19940071,0,0
PC 19750083,0,0
PC 19800140,0,"[""Incised""]"
PC 19950056,0,0
PC 19750053,0,0
PC 19710753,0,0
PC 19720410,0,"[""Ridged"", ""Incised""]"
PC 19670157,"[""Rosette""]","[""Fluted""]"
PC 19950022,0,0
PC 19720251,0,0
PC 19670433,"[""Horse Race""]",0
PC 19700239,0,0
PC 19670383,"[""Feline""]","[""Molded"", ""Cavetto""]"
PC 20070040,0,0
PC 19960046,0,0
PC 20100030,0,0
PC 19660211,0,0
PC 19720307,0,0
PC 19710875,0,0
PC 19810028,0,0
PC 19790223,0,0
PC 19750076,0,0
PC 19680072,0,0
PC 19670189,"[""Banquet"", ""Female""]",0
PC 19760080,0,0
PC 19780263,0,0
PC 20050177,0,0
PC 19660166,0,0
PC 19800120,0,0
PC 19980019,0,0
PC 19680687,"[""Guilloche"", ""Rabbit""]",0
PC 19670089,"[""Banquet"", ""Female""]",0
PC 19790308,0,"[""Incised""]"
PC 19670279,"[""Horse Race"", ""Guilloche""]",0
PC 19710222,0,0
PC 19670371,"[""Seated Figure""]",0
PC 19670357,"[""Seated Figure"", ""Guilloche""]",0
PC 19680801,0,0
PC 19660140,"[""Procession"", ""Tongue"", ""Guilloche""]",0
PC 19680715,"[""Guilloche"", ""Rabbit""]",0
PC 19930104,0,0
PC 19880111,0,0
PC 19690041,0,"[""Ridged"", ""Applique""]"
PC 19780270,0,0
PC 20090017,0,0
PC 19670180,"[""Banquet"", ""Female""]","[""Cavetto""]"
PC 20050071,0,"[""Painted""]"
PC 19700378,"[""Rosette""]","[""Molded""]"
PC 19950109,0,0
PC 19680729,0,0
PC 19800080,0,0
PC 19670464,0,0
PC 19720475,0,0
PC 19670275,"[""Seated Figure"", ""Procession""]",0
PC 19670439,"[""Seated Figure""]",0
PC 20100060,0,0
PC 20090160,0,"[""Ridged""]"
PC 19710305,0,0
PC 19790236,"[""Flower""]",0
PC 19680058,0,"[""Painted""]"
PC 19700217,"[""Volute""]",0
PC 20110060,0,0
PC 19680279,"[""Seated Figure"", ""Procession""]",0
PC 19720490,0,0
PC 19670406,"[""Guilloche"", ""Rabbit""]",0
PC 19850044,0,0
PC 19670133,"[""Horse Race""]",0
PC 19780020,0,0
PC 19930095,0,0
PC 19690425,0,0
PC 19710120,0,0
PC 19680278,0,"[""Incised"", ""Painted""]"
PC 19670308,"[""Seated Figure"", ""Guilloche""]",0
PC 19670305,"[""Horse Race""]",0
PC 19720445,0,0
PC 19720210,0,0
PC 19910016,0,0
PC 19800231,"[""Circles""]","[""Stamped""]"
PC 20050115,0,0
PC 19800058,0,0
PC 19930027,0,0
PC 19680798,0,0
PC 19710597,0,0
PC 19680214,0,"[""Painted""]"
PC 20150038,0,0
VdM 20155119,0,0
PC 19700219,0,0
PC 19950071,0,0
PC 19750017,0,0
PC 19670220,"[""Banquet""]",0
PC 19820198,0,0
PC 19670358,"[""Seated Figure"", ""Guilloche""]",0
PC 19720301,0,0
PC 19670460,0,0
PC 19660037,0,0
PC 19670525,0,"[""Cavetto""]"
PC 19670427,"[""Seated Figure""]",0
PC 19670375,"[""Procession""]",0
PC 19670209,"[""Banquet"", ""Female""]",0
PC 19790234,"[""Flower""]",0
PC 19760082,0,0
PC 19710275,0,0
PC 19780009,0,0
PC 19710097,0,0
PC 19710179,0,0
PC 19840137,0,"[""Molded""]"
PC 19690419,0,0
PC 20090043,0,0
PC 19690284,"[""Bearded Head"", ""Animal"", ""Horse""]","[""Impressed""]"
PC 20100090,0,0
PC 19690215,0,"[""Molded""]"
PC 19790136,0,0
PC 19660209,0,0
PC 19670325,"[""Seated Figure""]",0
PC 19660215,"[""Lion""]",0
PC 20070012,0,0
PC 19710451,0,0
PC 19920004,"[""Guilloche""]",0
PC 19670277,"[""Seated Figure"", ""Procession""]",0
PC 20080094,0,0
PC 20140060,0,0
PC 19800258,"[""Rosette""]","[""Stamped""]"
PC 20180043,0,0
PC 19670361,"[""Seated Figure"", ""Guilloche""]",0
PC 20180033,0,0
PC 19770173,0,0
PC 20190076,0,0
PC 19800114,0,0
PC 19930040,0,0
PC 19860025,0,0
PC 19710801,0,"[""Incised""]"
PC 19720249,0,0
PC 19860010,0,0
PC 19770230,0,0
PC 19711049,0,0
PC 19670432,"[""Horse Race"", ""Guilloche""]",0
PC 19790237,"[""Flower""]",0
PC 19780184,0,0
PC 20010030,0,0
PC 19680445,"[""Lotus"", ""Flower""]","[""Incised""]"
PC 19980044,0,0
PC 19700323,0,0
PC 19690372,0,0
PC 19760156,0,0
PC 19710620,0,0
PC 19720215,0,0
PC 19980037,0,0
PC 19950028,0,0
PC 19700367,"[""Seated Figure""]",0
PC 19710053,0,0
PC 20080210,0,"[""Ridged""]"
PC 19710637,0,0
PC 19680681,"[""Guilloche""]",0
PC 19690346,"[""Seated Figure""]",0
PC 19670476,"[""Seated Figure""]",0
PC 19680679,"[""Guilloche""]",0
PC 19660104,"[""Rosette""]",0
PC 19660184,"[""Banquet"", ""Female""]",0
PC 19670393,"[""Horse Race""]","[""Cavetto""]"
PC 19980094,0,0
PC 19710148,0,0
PC 19700204,0,0
PC 19720081,0,0
PC 19860013,0,0
PC 20050125,0,0
PC 19680716,"[""Guilloche""]",0
PC 19930013,0,0
PC 19950069,0,0
PC 19690429,0,0
PC 19670462,"[""Seated Figure""]",0
PC 20070244,0,0
PC 19790117,0,0
PC 20140138,0,0
PC 19690390,"[""Rosette"", ""Feline""]","[""Cavetto""]"
PC 19670333,"[""Seated Figure""]","[""Cavetto""]"
PC 19790288,0,"[""Inlay"", ""Incised""]"
PC 20160077,0,0
VdM 20155103,0,0
PC 19780066,0,0
PC 19720169,0,0
PC 19670288,"[""Bucrania""]",0
PC 20010070,0,0
PC 19710127,"[""Notches""]",0
PC 19970009,0,0
PC 19710803,0,0
PC 19680678,"[""Guilloche""]",0
PC 19690205,0,0
PC 19670326,"[""Seated Figure""]",0
PC 19940182,0,0
PC 20000071,0,0
PC 19900056,0,0
PC 19680289,"[""Horse Race""]",0
PC 19680454,0,0
PC 20080122,0,0
PC 19950108,0,0
PC 19720488,0,0
PC 19660105,0,"[""Incised""]"
PC 20070262,0,0
PC 19680732,0,0
PC 19840126,0,0
PC 19670350,"[""Seated Figure""]",0
PC 19720219,0,0
PC 19880014,0,0
PC 19700386,0,0
PC 19800124,0,"[""Fluted""]"
PC 19670128,"[""Horse Race"", ""Guilloche""]",0
PC 19760019,0,0
PC 19660299,0,0
PC 19680338,"[""Feline""]",0
PC 19780183,0,0
PC 19670341,"[""Seated Figure"", ""Guilloche""]",0
PC 20140132,0,0
PC 19720334,0,0
PC 19710294,0,0
PC 19670501,0,"[""Cavetto""]"
PC 19860018,0,0
PC 19660157,0,0
PC 19700176,0,"[""Punched""]"
VdM 20165077,0,0
PC 19720266,0,0
PC 19670106,"[""Horse Race""]",0
PC 19760131,0,0
PC 19810170,0,0
PC 19790295,0,"[""Inlay""]"
PC 19690162,0,0
PC 19780047,0,0
PC 19690413,0,0
PC 19720407,"[""Rosette"", ""Feline""]",0
PC 19680585,0,0
PC 19780276,0,0
PC 19710664,0,"[""Inlay"", ""Incised""]"
PC 19710867,0,0
PC 19720170,0,0
PC 19930042,0,0
PC 19790299,0,"[""Inlay"", ""Incised""]"
PC 19660218,"[""Guilloche""]",0
PC 19660034,"[""Rosette""]",0
PC 19940183,0,0
PC 19780275,0,0
PC 19660239,"[""Panther""]",0
PC 19790238,"[""Guilloche""]",0
PC 19670287,"[""Bucrania""]",0
PC 19660220,"[""Banquet"", ""Female""]",0
PC 19790063,0,0
PC 19960044,0,0
PC 19680116,"[""Feline"", ""Animal""]",0
PC 19680670,0,"[""Cavetto""]"
PC 19670256,"[""Procession"", ""Female""]",0
PC 19690338,"[""Seated Figure""]",0
PC 19680470,"[""Gorgon""]",0
PC 19800064,0,0
PC 19870038,0,"[""Incised""]"
PC 19680310,"[""Seated Figure""]",0
PC 19720264,0,0
PC 19670428,"[""Seated Figure""]",0
PC 19670249,"[""Procession"", ""Guilloche"", ""Female""]",0
PC 19670143,"[""Horse Race"", ""Guilloche""]",0
PC 19720224,0,0
PC 19770046,0,0
PC 19790262,0,0
PC 20050190,0,0
PC 19670315,"[""Horse Race""]",0
PC 20100010,0,0
PC 19720267,0,0
PC 19670248,"[""Procession"", ""Guilloche""]",0
PC 19680590,"[""Seated Figure""]",0
PC 19800180,0,0
PC 19670273,"[""Procession"", ""Guilloche""]",0
PC 20160060,0,0
PC 19680688,"[""Guilloche"", ""Rabbit""]",0
PC 19670243,"[""Procession"", ""Guilloche""]",0
PC 19720217,0,0
PC 20100050,0,0
PC 19690091,0,0
PC 19730311,0,0
PC 19720270,0,0
PC 19690438,0,0
PC 19670316,"[""Horse Race""]",0
PC 19900037,0,0
VdM 20165084,0,0
PC 19690144,0,0
PC 20070315,0,0
PC 19700486,0,0
PC 19720218,0,0
PC 19800164,0,0
PC 19880139,0,"[""Scalloped""]"
PC 19670515,0,"[""Cavetto""]"
PC 19690188,0,0
PC 19720220,0,0
PC 19880030,0,0
PC 19680212,0,0
PC 19830002,0,0
PC 19720265,0,0
PC 19920003,0,0
PC 19750062,0,0
PC 19810212,0,"[""Inlay"", ""Incised"", ""Fluted""]"
PC 19670054,"[""Gorgon"", ""Tongue""]","[""Relief""]"
PC 19790200,0,0
PC 19720253,0,0
PC 19790239,"[""Guilloche""]",0
PC 19680086,"[""Horse Race""]",0
PC 19670339,0,0
PC 19730041,0,0
PC 19710690,0,0
PC 19720252,0,0
PC 19690409,"[""Rabbit""]","[""Cavetto""]"
PC 19720165,0,0
PC 19670477,"[""Seated Figure""]",0
PC 19930074,0,0
PC 19930081,0,0
PC 19880080,0,0
PC 19680594,"[""Seated Figure""]",0
PC 19660147,0,0
PC 19690182,"[""Animal""]",0
PC 19950065,0,0
PC 19810214,0,"[""Inlay"", ""Incised""]"
PC 19940099,0,0
PC 19770066,0,0
PC 19720043,0,0
PC 20130110,0,0
PC 19680740,0,"[""Cavetto""]"
PC 19720274,0,0
PC 19720273,0,0
PC 19880068,0,0
PC 19930091,0,0
PC 19730328,0,0
PC 19720277,0,0
PC 19960075,0,0
PC 19660038,"[""Banquet"", ""Guilloche"", ""Female""]","[""Relief"", ""Molded"", ""Painted""]"
PC 19670241,"[""Procession"", ""Guilloche"", ""Female""]",0
VdM 20175066,0,"[""Slipped""]"
PC 20040144,0,0
PC 19790287,0,"[""Inlay"", ""Incised""]"
PC 19660107,0,0
PC 19710184,0,0
PC 19670253,"[""Procession"", ""Guilloche"", ""Female""]",0
PC 19720272,0,0
PC 19680672,0,"[""Cavetto""]"
PC 19660301,0,0
PC 20050137,0,0
PC 19670250,"[""Procession"", ""Guilloche""]",0
PC 19810221,"[""Meander""]","[""Incised""]"
PC 19670309,"[""Seated Figure"", ""Guilloche""]",0
PC 19790160,0,0
PC 19670369,"[""Seated Figure""]",0
PC 19720304,0,0
PC 19670154,"[""Horse Race""]",0
PC 19960009,0,0
PC 19720271,0,0
PC 19700142,0,"[""Incised""]"
PC 19690407,"[""Rabbit""]","[""Cavetto""]"
PC 19790289,0,"[""Incised""]"
PC 19770004,0,0
PC 19670120,"[""Horse Race""]",0
PC 19970082,0,0
PC 19790294,0,"[""Inlay""]"
PC 19670405,"[""Guilloche""]",0
PC 19980186,0,0
PC 19700004,0,0
PC 19870024,0,0
PC 19850180,0,0
PC 19930024,0,0
PC 19680711,"[""Guilloche""]",0
PC 20130230,0,0
PC 19830020,0,0
PC 19690276,0,0
PC 19720263,0,0
PC 19680638,"[""Feline""]",0
PC 19720074,0,0
PC 19950070,0,0
PC 19800059,0,0
PC 19720269,0,0
PC 19790222,0,0
PC 19980079,0,0
PC 19760091,0,0
PC 19710260,0,0
PC 19710107,0,0
PC 19810077,0,0
VdM 20155118,0,0
PC 19810104,0,0
PC 20040100,0,0
PC 19930087,0,0
PC 20090092,0,0
PC 19680709,"[""Guilloche"", ""Rabbit""]",0
PC 19690071,0,0
PC 19670376,0,"[""Incised""]"
PC 19700312,0,0
PC 19780007,0,0
PC 19710424,0,"[""Molded""]"
PC 19850048,0,0
PC 19710208,0,0
PC 19670349,"[""Seated Figure""]",0
PC 19930051,0,0
PC 19680694,"[""Guilloche""]",0
PC 19670502,0,"[""Cavetto""]"
PC 20040164,0,0
PC 19930006,0,0
PC 19800077,0,0
PC 19720221,0,0
PC 19670342,"[""Seated Figure"", ""Guilloche""]",0
PC 20080211,0,0
PC 19670260,"[""Procession"", ""Guilloche""]",0
PC 19810106,0,0
PC 19690246,0,0
PC 19680669,0,"[""Cavetto""]"
PC 19790101,0,0
PC 19670093,0,0
PC 19670265,"[""Procession"", ""Guilloche""]",0
PC 19680693,"[""Guilloche""]",0
PC 20080182,0,0
PC 19810087,0,0
PC 19800158,0,0
PC 19710614,0,0
PC 19670453,"[""Gorgon"", ""Tongue""]",0
PC 19780199,0,0
PC 19760083,0,"[""Applique""]"
PC 19800159,0,0
PC 19940015,0,0
PC 19710588,0,0
PC 19670022,"[""Guilloche""]","[""Relief""]"
PC 19660271,"[""Gorgon""]",0
PC 20170036,0,0
PC 20030139,0,0
PC 19790064,0,0
PC 19960092,0,0
PC 19680702,"[""Guilloche""]",0
PC 19790293,0,"[""Inlay""]"
PC 19680775,"[""Seated Figure"", ""Female""]",0
PC 19680713,0,"[""Cavetto""]"
PC 19700244,0,"[""Incised""]"
PC 19660106,0,0
PC 20090120,0,0
PC 19790246,0,0
PC 19710882,0,0
PC 19810049,0,0
PC 19670307,"[""Horse Race""]",0
PC 19700066,0,"[""Incised""]"
PC 19720408,0,"[""Painted""]"
PC 19800246,"[""Horse Race""]","[""Painted"", ""Cavetto""]"
PC 19670145,"[""Horse Race"", ""Guilloche""]",0
PC 19710522,0,"[""Applique""]"
PC 19810105,0,0
PC 19670015,0,"[""Incised""]"
PC 19730254,0,0
PC 19800044,0,0
PC 19660137,"[""Gorgon""]",0
PC 19790310,0,0
PC 19670010,"[""Gorgon""]",0
PC 19700241,0,0
PC 19810050,0,0
PC 19700311,"[""Banquet""]",0
PC 19790003,0,0
PC 19670226,"[""Banquet""]",0
PC 20150050,0,0
PC 19680538,0,0
PC 19790209,0,0
PC 20140134,0,0
PC 19690125,0,0
PC 19670306,"[""Horse Race""]",0
PC 19810066,0,0
PC 20080120,"[""Circles""]","[""Incised"", ""Stamped""]"
PC 19680131,0,0
PC 19790102,0,0
PC 19700326,"[""Circles""]",0
PC 19700005,0,0
PC 19700195,0,0
PC 19670227,"[""Banquet""]",0
PC 19800090,0,0
PC 19810063,0,0
PC 19660267,"[""Banquet"", ""Seated Figure""]",0
PC 19670134,"[""Horse Race""]",0
PC 19790232,0,0
PC 19690145,0,"[""Incised"", ""Molded""]"
PC 19800271,0,0
PC 19800034,0,0
PC 19770249,"[""Banquet""]",0
PC 19670514,0,"[""Cavetto""]"
PC 19940184,0,0
PC 19810067,0,0
PC 19750020,0,0
PC 19720255,0,0
PC 19810062,0,0
PC 19690297,0,"[""Painted""]"
PC 19730204,0,0
PC 19710521,0,"[""Applique""]"
PC 19670343,"[""Horse Race""]",0
PC 19750100,0,0
PC 19690016,0,0
PC 19750019,0,0
PC 19700254,0,0
PC 19680227,0,0
PC 19800144,0,0
PC 19690442,0,0
PC 19960015,0,0
PC 20090110,0,"[""Incised""]"
PC 19690401,"[""Rabbit""]","[""Cavetto""]"
PC 19810110,0,0
PC 19670195,0,"[""Stamped""]"
PC 19710169,0,"[""Fluted""]"
PC 19680719,"[""Guilloche""]",0
PC 19790284,0,"[""Inlay""]"
PC 19720453,0,0
PC 19960058,0,0
PC 19940177,0,0
PC 19780109,0,0
PC 19800078,0,0
PC 19680541,0,0
PC 19710407,0,0
PC 19680685,"[""Guilloche""]",0
PC 19670345,"[""Banquet"", ""Guilloche""]",0
PC 19810069,0,0
PC 19670365,"[""Seated Figure""]",0
PC 19790291,0,"[""Inlay""]"
PC 19670397,"[""Horse Race""]",0
PC 19790011,0,0
PC 19690295,0,0
PC 19790186,0,0
PC 19680459,0,0
PC 19770103,0,0
PC 19690272,0,"[""Applique""]"
PC 19660249,"[""Panther""]",0
PC 19720250,0,0
PC 20140137,0,0
PC 20150028,0,0
PC 19850062,0,0
PC 19710303,0,0
PC 19700067,0,"[""Incised""]"
PC 19720048,0,0
PC 19680132,0,0
PC 19720019,0,"[""Inscribed""]"
PC 19680286,"[""Banquet""]",0
PC 19680705,0,"[""Cavetto""]"
PC 19670219,"[""Banquet""]",0
PC 19690111,"[""Panther""]","[""Molded"", ""Pierced""]"
PC 19680683,"[""Guilloche""]",0
PC 19710501,0,"[""Incised""]"
PC 19730291,0,0
PC 19810116,0,0
PC 19660013,0,0
PC 19680704,"[""Guilloche""]",0
PC 19670366,"[""Seated Figure""]",0
PC 19720109,0,0
PC 19800074,0,0
PC 19690054,0,0
PC 19720167,0,0
PC 19790221,0,0
PC 19720256,0,0
PC 19710772,0,0
PC 19730242,0,0
PC 19700027,0,0
PC 19680284,0,0
PC 19680767,"[""Rosette""]",0
PC 19800197,0,0
PC 19690232,0,"[""Pierced"", ""Incised""]"
PC 19780191,0,0
PC 19680207,"[""Gorgon""]",0
PC 19670251,"[""Procession"", ""Guilloche""]",0
PC 19660309,0,0
PC 19670199,0,0
PC 19710185,0,0
PC 20130220,0,0
PC 19680766,0,0
PC 19700011,"[""Feline""]",0
PC 19670484,0,0
PC 19660246,"[""Procession""]",0
PC 19710132,"[""Circles"", ""Guilloche""]","[""Relief"", ""Applique""]"
PC 19670455,"[""Gorgon""]",0
PC 19680540,0,0
PC 19860085,0,0
PC 19670452,"[""Gorgon""]",0
PC 19711007,0,0
PC 19670024,0,0
PC 19780224,0,0
PC 19710866,0,0
PC 19750106,0,0
PC 19790188,0,0
PC 20080226,0,0
PC 19670521,"[""Guilloche""]",0
PC 19680695,0,"[""Cavetto""]"
PC 19670454,"[""Gorgon""]",0
PC 19790114,0,0
PC 19700065,0,"[""Incised""]"
PC 19670259,"[""Procession"", ""Guilloche""]",0
PC 19680522,"[""Gorgon""]",0
PC 19810166,0,0
PC 19680759,"[""Rosette""]",0
PC 19690370,0,0
PC 20040080,0,0
PC 19680706,"[""Guilloche""]",0
PC 19700173,"[""Tongue""]","[""Molded""]"
PC 19770181,"[""Rosette""]",0
PC 19690378,0,0
PC 19940167,0,0
PC 19980028,0,0
PC 20000100,0,0
PC 19720516,0,0
PC 19670049,0,0
PC 20110040,0,0
PC 19810048,0,0
PC 19790187,0,0
PC 19670396,"[""Horse Race""]",0
PC 20070060,0,0
PC 19660170,"[""Procession""]",0
PC 19680696,0,"[""Cavetto""]"
PC 19710582,0,0
PC 19980185,0,0
PC 19730046,0,0
PC 19730151,0,0
PC 19680430,"[""Gorgon""]",0
PC 19710300,0,0
PC 19670027,0,0
PC 19790145,0,0
PC 20080200,0,0
PC 19860088,0,0
PC 19670245,"[""Procession""]",0
PC 19780244,0,0
PC 19680485,"[""Gorgon""]",0
PC 19710505,0,0
PC 19800051,0,0
PC 20040120,0,0
PC 19880153,0,0
PC 20130260,0,0
PC 19670123,"[""Horse Race""]",0
PC 19680807,0,0
PC 19950191,0,0
PC 19670382,0,0
PC 19700467,0,0
PC 19710124,0,0
PC 19670177,0,0
PC 19860087,0,0
PC 0(a),0,0
PC 19680804,0,0
PC 19660033,0,0
PC 19680692,0,"[""Cavetto""]"
PC 20080105,0,0
PC 20180030,0,0
